flow_id,alpha_k*pi/4,alpha_prime_k*pi/4,r,bprime,b,count,prob
8,"(-3, -3)","(1, 1)","(1, 0)","(1, 1)","(0, 1)",89,0.00445
8,"(-3, -3)","(1, 1)","(1, 1)","(0, 0)","(1, 1)",3671,0.18355
8,"(-3, -3)","(1, 1)","(1, 1)","(0, 1)","(1, 0)",617,0.03085
8,"(-3, -1)","(-3, -1)","(0, 0)","(1, 0)","(1, 0)",3572,0.1786
8,"(-3, -1)","(-3, -1)","(0, 0)","(1, 1)","(1, 1)",645,0.03225
8,"(-3, -1)","(-3, -1)","(0, 1)","(0, 0)","(0, 1)",627,0.03135
8,"(-3, -1)","(-3, -1)","(0, 1)","(0, 1)","(0, 0)",113,0.00565
8,"(-3, -1)","(-3, 3)","(0, 0)","(0, 0)","(0, 0)",109,0.00545
8,"(-3, -1)","(-3, 3)","(0, 0)","(0, 1)","(0, 1)",636,0.0318
8,"(-3, -1)","(-3, 3)","(0, 1)","(1, 0)","(1, 1)",631,0.03155
8,"(-3, -1)","(-3, 3)","(0, 1)","(1, 1)","(1, 0)",3651,0.18255
8,"(-3, -1)","(1, -1)","(1, 0)","(0, 0)","(1, 0)",3613,0.18065
8,"(-3, -1)","(1, -1)","(1, 0)","(0, 1)","(1, 1)",592,0.0296
8,"(-3, -1)","(1, -1)","(1, 1)","(1, 0)","(0, 1)",612,0.0306
8,"(-3, -1)","(1, -1)","(1, 1)","(1, 1)","(0, 0)",114,0.0057
8,"(-3, -1)","(1, 3)","(1, 0)","(1, 0)","(0, 0)",111,0.00555
8,"(-3, -1)","(1, 3)","(1, 0)","(1, 1)","(0, 1)",632,0.0316
8,"(-3, -1)","(1, 3)","(1, 1)","(0, 0)","(1, 1)",629,0.03145
8,"(-3, -1)","(1, 3)","(1, 1)","(0, 1)","(1, 0)",3713,0.18565
8,"(-3, 1)","(-3, -3)","(0, 0)","(0, 0)","(0, 0)",111,0.00555
8,"(-3, 1)","(-3, -3)","(0, 0)","(0, 1)","(0, 1)",603,0.03015
8,"(-3, 1)","(-3, -3)","(0, 1)","(1, 0)","(1, 1)",641,0.03205
8,"(-3, 1)","(-3, -3)","(0, 1)","(1, 1)","(1, 0)",3609,0.18045
8,"(-3, 1)","(-3, 1)","(0, 0)","(1, 0)","(1, 0)",3611,0.18055
8,"(-3, 1)","(-3, 1)","(0, 0)","(1, 1)","(1, 1)",626,0.0313
8,"(-3, 1)","(-3, 1)","(0, 1)","(0, 0)","(0, 1)",603,0.03015
8,"(-3, 1)","(-3, 1)","(0, 1)","(0, 1)","(0, 0)",96,0.0048
8,"(-3, 1)","(1, -3)","(1, 0)","(1, 0)","(0, 0)",94,0.0047
8,"(-3, 1)","(1, -3)","(1, 0)","(1, 1)","(0, 1)",639,0.03195
8,"(-3, 1)","(1, -3)","(1, 1)","(0, 0)","(1, 1)",647,0.03235
8,"(-3, 1)","(1, -3)","(1, 1)","(0, 1)","(1, 0)",3717,0.18585
8,"(-3, 1)","(1, 1)","(1, 0)","(0, 0)","(1, 0)",3651,0.18255
8,"(-3, 1)","(1, 1)","(1, 0)","(0, 1)","(1, 1)",654,0.0327
8,"(-3, 1)","(1, 1)","(1, 1)","(1, 0)","(0, 1)",601,0.03005
8,"(-3, 1)","(1, 1)","(1, 1)","(1, 1)","(0, 0)",97,0.00485
8,"(-3, 3)","(-3, -1)","(0, 0)","(0, 0)","(0, 0)",604,0.0302
8,"(-3, 3)","(-3, -1)","(0, 0)","(0, 1)","(0, 1)",101,0.00505
8,"(-3, 3)","(-3, -1)","(0, 1)","(1, 0)","(1, 1)",3637,0.18185
8,"(-3, 3)","(-3, -1)","(0, 1)","(1, 1)","(1, 0)",633,0.03165
8,"(-3, 3)","(-3, 3)","(0, 0)","(1, 0)","(1, 0)",619,0.03095
8,"(-3, 3)","(-3, 3)","(0, 0)","(1, 1)","(1, 1)",3632,0.1816
8,"(-3, 3)","(-3, 3)","(0, 1)","(0, 0)","(0, 1)",106,0.0053
8,"(-3, 3)","(-3, 3)","(0, 1)","(0, 1)","(0, 0)",626,0.0313
8,"(-3, 3)","(1, -1)","(1, 0)","(1, 0)","(0, 0)",631,0.03155
8,"(-3, 3)","(1, -1)","(1, 0)","(1, 1)","(0, 1)",104,0.0052
8,"(-3, 3)","(1, -1)","(1, 1)","(0, 0)","(1, 1)",3572,0.1786
8,"(-3, 3)","(1, -1)","(1, 1)","(0, 1)","(1, 0)",599,0.02995
8,"(-3, 3)","(1, 3)","(1, 0)","(0, 0)","(1, 0)",662,0.0331
8,"(-3, 3)","(1, 3)","(1, 0)","(0, 1)","(1, 1)",3715,0.18575
8,"(-3, 3)","(1, 3)","(1, 1)","(1, 0)","(0, 1)",129,0.00645
8,"(-3, 3)","(1, 3)","(1, 1)","(1, 1)","(0, 0)",630,0.0315
8,"(-1, -3)","(-1, -3)","(0, 0)","(1, 0)","(1, 0)",100,0.005
8,"(-1, -3)","(-1, -3)","(0, 0)","(1, 1)","(1, 1)",651,0.03255
8,"(-1, -3)","(-1, -3)","(0, 1)","(0, 0)","(0, 1)",566,0.0283
8,"(-1, -3)","(-1, -3)","(0, 1)","(0, 1)","(0, 0)",3593,0.17965
8,"(-1, -3)","(-1, 1)","(0, 0)","(0, 0)","(0, 0)",3722,0.1861
8,"(-1, -3)","(-1, 1)","(0, 0)","(0, 1)","(0, 1)",546,0.0273
8,"(-1, -3)","(-1, 1)","(0, 1)","(1, 0)","(1, 1)",651,0.03255
8,"(-1, -3)","(-1, 1)","(0, 1)","(1, 1)","(1, 0)",110,0.0055
8,"(-1, -3)","(3, -3)","(1, 0)","(0, 0)","(1, 0)",109,0.00545
8,"(-1, -3)","(3, -3)","(1, 0)","(0, 1)","(1, 1)",637,0.03185
8,"(-1, -3)","(3, -3)","(1, 1)","(1, 0)","(0, 1)",612,0.0306
8,"(-1, -3)","(3, -3)","(1, 1)","(1, 1)","(0, 0)",3677,0.18385
8,"(-1, -3)","(3, 1)","(1, 0)","(1, 0)","(0, 0)",3659,0.18295
8,"(-1, -3)","(3, 1)","(1, 0)","(1, 1)","(0, 1)",637,0.03185
8,"(-1, -3)","(3, 1)","(1, 1)","(0, 0)","(1, 1)",613,0.03065
8,"(-1, -3)","(3, 1)","(1, 1)","(0, 1)","(1, 0)",117,0.00585
8,"(-1, -1)","(-1, -1)","(0, 0)","(1, 0)","(1, 0)",620,0.031
8,"(-1, -1)","(-1, -1)","(0, 0)","(1, 1)","(1, 1)",111,0.00555
8,"(-1, -1)","(-1, -1)","(0, 1)","(0, 0)","(0, 1)",3592,0.1796
8,"(-1, -1)","(-1, -1)","(0, 1)","(0, 1)","(0, 0)",630,0.0315
8,"(-1, -1)","(-1, 3)","(0, 0)","(0, 0)","(0, 0)",631,0.03155
8,"(-1, -1)","(-1, 3)","(0, 0)","(0, 1)","(0, 1)",3754,0.1877
8,"(-1, -1)","(-1, 3)","(0, 1)","(1, 0)","(1, 1)",105,0.00525
8,"(-1, -1)","(-1, 3)","(0, 1)","(1, 1)","(1, 0)",643,0.03215
8,"(-1, -1)","(3, -1)","(1, 0)","(0, 0)","(1, 0)",615,0.03075
8,"(-1, -1)","(3, -1)","(1, 0)","(0, 1)","(1, 1)",101,0.00505
8,"(-1, -1)","(3, -1)","(1, 1)","(1, 0)","(0, 1)",3606,0.1803
8,"(-1, -1)","(3, -1)","(1, 1)","(1, 1)","(0, 0)",601,0.03005
8,"(-1, -1)","(3, 3)","(1, 0)","(1, 0)","(0, 0)",604,0.0302
8,"(-1, -1)","(3, 3)","(1, 0)","(1, 1)","(0, 1)",3615,0.18075
8,"(-1, -1)","(3, 3)","(1, 1)","(0, 0)","(1, 1)",107,0.00535
8,"(-1, -1)","(3, 3)","(1, 1)","(0, 1)","(1, 0)",665,0.03325
8,"(-1, 1)","(-1, -3)","(0, 0)","(0, 0)","(0, 0)",562,0.0281
8,"(-1, 1)","(-1, -3)","(0, 0)","(0, 1)","(0, 1)",3649,0.18245
8,"(-1, 1)","(-1, -3)","(0, 1)","(1, 0)","(1, 1)",127,0.00635
8,"(-1, 1)","(-1, -3)","(0, 1)","(1, 1)","(1, 0)",602,0.0301
8,"(-1, 1)","(-1, 1)","(0, 0)","(1, 0)","(1, 0)",621,0.03105
8,"(-1, 1)","(-1, 1)","(0, 0)","(1, 1)","(1, 1)",99,0.00495
8,"(-1, 1)","(-1, 1)","(0, 1)","(0, 0)","(0, 1)",3595,0.17975
8,"(-1, 1)","(-1, 1)","(0, 1)","(0, 1)","(0, 0)",646,0.0323
8,"(-1, 1)","(3, -3)","(1, 0)","(1, 0)","(0, 0)",622,0.0311
8,"(-1, 1)","(3, -3)","(1, 0)","(1, 1)","(0, 1)",3633,0.18165
8,"(-1, 1)","(3, -3)","(1, 1)","(0, 0)","(1, 1)",122,0.0061
8,"(-1, 1)","(3, -3)","(1, 1)","(0, 1)","(1, 0)",644,0.0322
8,"(-1, 1)","(3, 1)","(1, 0)","(0, 0)","(1, 0)",630,0.0315
8,"(-1, 1)","(3, 1)","(1, 0)","(0, 1)","(1, 1)",109,0.00545
8,"(-1, 1)","(3, 1)","(1, 1)","(1, 0)","(0, 1)",3738,0.1869
8,"(-1, 1)","(3, 1)","(1, 1)","(1, 1)","(0, 0)",601,0.03005
8,"(-1, 3)","(-1, -1)","(0, 0)","(0, 0)","(0, 0)",3669,0.18345
8,"(-1, 3)","(-1, -1)","(0, 0)","(0, 1)","(0, 1)",653,0.03265
8,"(-1, 3)","(-1, -1)","(0, 1)","(1, 0)","(1, 1)",621,0.03105
8,"(-1, 3)","(-1, -1)","(0, 1)","(1, 1)","(1, 0)",108,0.0054
8,"(-1, 3)","(-1, 3)","(0, 0)","(1, 0)","(1, 0)",109,0.00545
8,"(-1, 3)","(-1, 3)","(0, 0)","(1, 1)","(1, 1)",599,0.02995
8,"(-1, 3)","(-1, 3)","(0, 1)","(0, 0)","(0, 1)",638,0.0319
8,"(-1, 3)","(-1, 3)","(0, 1)","(0, 1)","(0, 0)",3481,0.17405
8,"(-1, 3)","(3, -1)","(1, 0)","(1, 0)","(0, 0)",3713,0.18565
8,"(-1, 3)","(3, -1)","(1, 0)","(1, 1)","(0, 1)",656,0.0328
8,"(-1, 3)","(3, -1)","(1, 1)","(0, 0)","(1, 1)",599,0.02995
8,"(-1, 3)","(3, -1)","(1, 1)","(0, 1)","(1, 0)",110,0.0055
8,"(-1, 3)","(3, 3)","(1, 0)","(0, 0)","(1, 0)",110,0.0055
8,"(-1, 3)","(3, 3)","(1, 0)","(0, 1)","(1, 1)",623,0.03115
8,"(-1, 3)","(3, 3)","(1, 1)","(1, 0)","(0, 1)",605,0.03025
8,"(-1, 3)","(3, 3)","(1, 1)","(1, 1)","(0, 0)",3706,0.1853
8,"(1, -3)","(-3, -3)","(1, 0)","(0, 0)","(1, 0)",105,0.00525
8,"(1, -3)","(-3, -3)","(1, 0)","(0, 1)","(1, 1)",662,0.0331
8,"(1, -3)","(-3, -3)","(1, 1)","(1, 0)","(0, 1)",626,0.0313
8,"(1, -3)","(-3, -3)","(1, 1)","(1, 1)","(0, 0)",3615,0.18075
8,"(1, -3)","(-3, 1)","(1, 0)","(1, 0)","(0, 0)",3675,0.18375
8,"(1, -3)","(-3, 1)","(1, 0)","(1, 1)","(0, 1)",611,0.03055
8,"(1, -3)","(-3, 1)","(1, 1)","(0, 0)","(1, 1)",622,0.0311
8,"(1, -3)","(-3, 1)","(1, 1)","(0, 1)","(1, 0)",110,0.0055
8,"(1, -3)","(1, -3)","(0, 0)","(1, 0)","(1, 0)",105,0.00525
8,"(1, -3)","(1, -3)","(0, 0)","(1, 1)","(1, 1)",616,0.0308
8,"(1, -3)","(1, -3)","(0, 1)","(0, 0)","(0, 1)",599,0.02995
8,"(1, -3)","(1, -3)","(0, 1)","(0, 1)","(0, 0)",3645,0.18225
8,"(1, -3)","(1, 1)","(0, 0)","(0, 0)","(0, 0)",3627,0.18135
8,"(1, -3)","(1, 1)","(0, 0)","(0, 1)","(0, 1)",621,0.03105
8,"(1, -3)","(1, 1)","(0, 1)","(1, 0)","(1, 1)",643,0.03215
8,"(1, -3)","(1, 1)","(0, 1)","(1, 1)","(1, 0)",118,0.0059
8,"(1, -1)","(-3, -1)","(1, 0)","(0, 0)","(1, 0)",596,0.0298
8,"(1, -1)","(-3, -1)","(1, 0)","(0, 1)","(1, 1)",116,0.0058
8,"(1, -1)","(-3, -1)","(1, 1)","(1, 0)","(0, 1)",3820,0.191
8,"(1, -1)","(-3, -1)","(1, 1)","(1, 1)","(0, 0)",570,0.0285
8,"(1, -1)","(-3, 3)","(1, 0)","(1, 0)","(0, 0)",592,0.0296
8,"(1, -1)","(-3, 3)","(1, 0)","(1, 1)","(0, 1)",3544,0.1772
8,"(1, -1)","(-3, 3)","(1, 1)","(0, 0)","(1, 1)",95,0.00475
8,"(1, -1)","(-3, 3)","(1, 1)","(0, 1)","(1, 0)",633,0.03165
8,"(1, -1)","(1, -1)","(0, 0)","(1, 0)","(1, 0)",664,0.0332
8,"(1, -1)","(1, -1)","(0, 0)","(1, 1)","(1, 1)",107,0.00535
8,"(1, -1)","(1, -1)","(0, 1)","(0, 0)","(0, 1)",3628,0.1814
8,"(1, -1)","(1, -1)","(0, 1)","(0, 1)","(0, 0)",616,0.0308
8,"(1, -1)","(1, 3)","(0, 0)","(0, 0)","(0, 0)",632,0.0316
8,"(1, -1)","(1, 3)","(0, 0)","(0, 1)","(0, 1)",3651,0.18255
8,"(1, -1)","(1, 3)","(0, 1)","(1, 0)","(1, 1)",118,0.0059
8,"(1, -1)","(1, 3)","(0, 1)","(1, 1)","(1, 0)",618,0.0309
8,"(1, 1)","(-3, -3)","(1, 0)","(1, 0)","(0, 0)",682,0.0341
8,"(1, 1)","(-3, -3)","(1, 0)","(1, 1)","(0, 1)",3561,0.17805
8,"(1, 1)","(-3, -3)","(1, 1)","(0, 0)","(1, 1)",103,0.00515
8,"(1, 1)","(-3, -3)","(1, 1)","(0, 1)","(1, 0)",605,0.03025
8,"(1, 1)","(-3, 1)","(1, 0)","(0, 0)","(1, 0)",648,0.0324
8,"(1, 1)","(-3, 1)","(1, 0)","(0, 1)","(1, 1)",114,0.0057
8,"(1, 1)","(-3, 1)","(1, 1)","(1, 0)","(0, 1)",3591,0.17955
8,"(1, 1)","(-3, 1)","(1, 1)","(1, 1)","(0, 0)",604,0.0302
8,"(1, 1)","(1, -3)","(0, 0)","(0, 0)","(0, 0)",633,0.03165
8,"(1, 1)","(1, -3)","(0, 0)","(0, 1)","(0, 1)",3697,0.18485
8,"(1, 1)","(1, -3)","(0, 1)","(1, 0)","(1, 1)",116,0.0058
8,"(1, 1)","(1, -3)","(0, 1)","(1, 1)","(1, 0)",624,0.0312
8,"(1, 1)","(1, 1)","(0, 0)","(1, 0)","(1, 0)",601,0.03005
8,"(1, 1)","(1, 1)","(0, 0)","(1, 1)","(1, 1)",97,0.00485
8,"(1, 1)","(1, 1)","(0, 1)","(0, 0)","(0, 1)",3681,0.18405
8,"(1, 1)","(1, 1)","(0, 1)","(0, 1)","(0, 0)",643,0.03215
8,"(1, 3)","(-3, -1)","(1, 0)","(1, 0)","(0, 0)",3752,0.1876
8,"(1, 3)","(-3, -1)","(1, 0)","(1, 1)","(0, 1)",624,0.0312
8,"(1, 3)","(-3, -1)","(1, 1)","(0, 0)","(1, 1)",590,0.0295
8,"(1, 3)","(-3, -1)","(1, 1)","(0, 1)","(1, 0)",123,0.00615
8,"(1, 3)","(-3, 3)","(1, 0)","(0, 0)","(1, 0)",102,0.0051
8,"(1, 3)","(-3, 3)","(1, 0)","(0, 1)","(1, 1)",613,0.03065
8,"(1, 3)","(-3, 3)","(1, 1)","(1, 0)","(0, 1)",653,0.03265
8,"(1, 3)","(-3, 3)","(1, 1)","(1, 1)","(0, 0)",3619,0.18095
8,"(1, 3)","(1, -1)","(0, 0)","(0, 0)","(0, 0)",3690,0.1845
8,"(1, 3)","(1, -1)","(0, 0)","(0, 1)","(0, 1)",593,0.02965
8,"(1, 3)","(1, -1)","(0, 1)","(1, 0)","(1, 1)",592,0.0296
8,"(1, 3)","(1, -1)","(0, 1)","(1, 1)","(1, 0)",126,0.0063
8,"(1, 3)","(1, 3)","(0, 0)","(1, 0)","(1, 0)",118,0.0059
8,"(1, 3)","(1, 3)","(0, 0)","(1, 1)","(1, 1)",611,0.03055
8,"(1, 3)","(1, 3)","(0, 1)","(0, 0)","(0, 1)",622,0.0311
8,"(1, 3)","(1, 3)","(0, 1)","(0, 1)","(0, 0)",3572,0.1786
8,"(3, -3)","(-1, -3)","(1, 0)","(0, 0)","(1, 0)",627,0.03135
8,"(3, -3)","(-1, -3)","(1, 0)","(0, 1)","(1, 1)",3598,0.1799
8,"(3, -3)","(-1, -3)","(1, 1)","(1, 0)","(0, 1)",113,0.00565
8,"(3, -3)","(-1, -3)","(1, 1)","(1, 1)","(0, 0)",645,0.03225
8,"(3, -3)","(-1, 1)","(1, 0)","(1, 0)","(0, 0)",656,0.0328
8,"(3, -3)","(-1, 1)","(1, 0)","(1, 1)","(0, 1)",103,0.00515
8,"(3, -3)","(-1, 1)","(1, 1)","(0, 0)","(1, 1)",3631,0.18155
8,"(3, -3)","(-1, 1)","(1, 1)","(0, 1)","(1, 0)",555,0.02775
8,"(3, -3)","(3, -3)","(0, 0)","(1, 0)","(1, 0)",650,0.0325
8,"(3, -3)","(3, -3)","(0, 0)","(1, 1)","(1, 1)",3643,0.18215
8,"(3, -3)","(3, -3)","(0, 1)","(0, 0)","(0, 1)",111,0.00555
8,"(3, -3)","(3, -3)","(0, 1)","(0, 1)","(0, 0)",634,0.0317
8,"(3, -3)","(3, 1)","(0, 0)","(0, 0)","(0, 0)",605,0.03025
8,"(3, -3)","(3, 1)","(0, 0)","(0, 1)","(0, 1)",124,0.0062
8,"(3, -3)","(3, 1)","(0, 1)","(1, 0)","(1, 1)",3690,0.1845
8,"(3, -3)","(3, 1)","(0, 1)","(1, 1)","(1, 0)",615,0.03075
8,"(3, -1)","(-1, -1)","(1, 0)","(0, 0)","(1, 0)",3722,0.1861
8,"(3, -1)","(-1, -1)","(1, 0)","(0, 1)","(1, 1)",596,0.0298
8,"(3, -1)","(-1, -1)","(1, 1)","(1, 0)","(0, 1)",605,0.03025
8,"(3, -1)","(-1, -1)","(1, 1)","(1, 1)","(0, 0)",97,0.00485
8,"(3, -1)","(-1, 3)","(1, 0)","(1, 0)","(0, 0)",107,0.00535
8,"(3, -1)","(-1, 3)","(1, 0)","(1, 1)","(0, 1)",648,0.0324
8,"(3, -1)","(-1, 3)","(1, 1)","(0, 0)","(1, 1)",626,0.0313
8,"(3, -1)","(-1, 3)","(1, 1)","(0, 1)","(1, 0)",3618,0.1809
8,"(3, -1)","(3, -1)","(0, 0)","(1, 0)","(1, 0)",3577,0.17885
8,"(3, -1)","(3, -1)","(0, 0)","(1, 1)","(1, 1)",630,0.0315
8,"(3, -1)","(3, -1)","(0, 1)","(0, 0)","(0, 1)",616,0.0308
8,"(3, -1)","(3, -1)","(0, 1)","(0, 1)","(0, 0)",104,0.0052
8,"(3, -1)","(3, 3)","(0, 0)","(0, 0)","(0, 0)",115,0.00575
8,"(3, -1)","(3, 3)","(0, 0)","(0, 1)","(0, 1)",603,0.03015
8,"(3, -1)","(3, 3)","(0, 1)","(1, 0)","(1, 1)",630,0.0315
8,"(3, -1)","(3, 3)","(0, 1)","(1, 1)","(1, 0)",3706,0.1853
8,"(3, 1)","(-1, -3)","(1, 0)","(1, 0)","(0, 0)",119,0.00595
8,"(3, 1)","(-1, -3)","(1, 0)","(1, 1)","(0, 1)",585,0.02925
8,"(3, 1)","(-1, -3)","(1, 1)","(0, 0)","(1, 1)",614,0.0307
8,"(3, 1)","(-1, -3)","(1, 1)","(0, 1)","(1, 0)",3684,0.1842
8,"(3, 1)","(-1, 1)","(1, 0)","(0, 0)","(1, 0)",3695,0.18475
8,"(3, 1)","(-1, 1)","(1, 0)","(0, 1)","(1, 1)",598,0.0299
8,"(3, 1)","(-1, 1)","(1, 1)","(1, 0)","(0, 1)",623,0.03115
8,"(3, 1)","(-1, 1)","(1, 1)","(1, 1)","(0, 0)",110,0.0055
8,"(3, 1)","(3, -3)","(0, 0)","(0, 0)","(0, 0)",108,0.0054
8,"(3, 1)","(3, -3)","(0, 0)","(0, 1)","(0, 1)",642,0.0321
8,"(3, 1)","(3, -3)","(0, 1)","(1, 0)","(1, 1)",610,0.0305
8,"(3, 1)","(3, -3)","(0, 1)","(1, 1)","(1, 0)",3584,0.1792
8,"(3, 1)","(3, 1)","(0, 0)","(1, 0)","(1, 0)",3715,0.18575
8,"(3, 1)","(3, 1)","(0, 0)","(1, 1)","(1, 1)",615,0.03075
8,"(3, 1)","(3, 1)","(0, 1)","(0, 0)","(0, 1)",584,0.0292
8,"(3, 1)","(3, 1)","(0, 1)","(0, 1)","(0, 0)",114,0.0057
8,"(3, 3)","(-1, -1)","(1, 0)","(1, 0)","(0, 0)",608,0.0304
8,"(3, 3)","(-1, -1)","(1, 0)","(1, 1)","(0, 1)",119,0.00595
8,"(3, 3)","(-1, -1)","(1, 1)","(0, 0)","(1, 1)",3726,0.1863
8,"(3, 3)","(-1, -1)","(1, 1)","(0, 1)","(1, 0)",630,0.0315
8,"(3, 3)","(-1, 3)","(1, 0)","(0, 0)","(1, 0)",597,0.02985
8,"(3, 3)","(-1, 3)","(1, 0)","(0, 1)","(1, 1)",3546,0.1773
8,"(3, 3)","(-1, 3)","(1, 1)","(1, 0)","(0, 1)",123,0.00615
8,"(3, 3)","(-1, 3)","(1, 1)","(1, 1)","(0, 0)",618,0.0309
8,"(3, 3)","(3, -1)","(0, 0)","(0, 0)","(0, 0)",622,0.0311
8,"(3, 3)","(3, -1)","(0, 0)","(0, 1)","(0, 1)",100,0.005
8,"(3, 3)","(3, -1)","(0, 1)","(1, 0)","(1, 1)",3606,0.1803
8,"(3, 3)","(3, -1)","(0, 1)","(1, 1)","(1, 0)",640,0.032
8,"(3, 3)","(3, 3)","(0, 0)","(1, 0)","(1, 0)",598,0.0299
8,"(3, 3)","(3, 3)","(0, 0)","(1, 1)","(1, 1)",3717,0.18585
8,"(3, 3)","(3, 3)","(0, 1)","(0, 0)","(0, 1)",118,0.0059
8,"(3, 3)","(3, 3)","(0, 1)","(0, 1)","(0, 0)",632,0.0316
9,"(-3, -3)","(-3, -3)","(0, 1)","(0, 0)","(0, 1)",120,0.006
9,"(-3, -3)","(-3, -3)","(0, 1)","(0, 1)","(0, 0)",584,0.0292
9,"(-3, -3)","(-3, -1)","(0, 1)","(1, 0)","(1, 1)",3593,0.17965
9,"(-3, -3)","(-3, -1)","(0, 1)","(1, 1)","(1, 0)",633,0.03165
9,"(-3, -3)","(-3, 1)","(0, 0)","(0, 0)","(0, 0)",619,0.03095
9,"(-3, -3)","(-3, 1)","(0, 0)","(0, 1)","(0, 1)",124,0.0062
9,"(-3, -3)","(-3, 3)","(0, 0)","(1, 0)","(1, 0)",632,0.0316
9,"(-3, -3)","(-3, 3)","(0, 0)","(1, 1)","(1, 1)",3623,0.18115
9,"(-3, -3)","(1, -3)","(1, 1)","(1, 0)","(0, 1)",119,0.00595
9,"(-3, -3)","(1, -3)","(1, 1)","(1, 1)","(0, 0)",593,0.02965
9,"(-3, -3)","(1, -1)","(1, 1)","(0, 0)","(1, 1)",3603,0.18015
9,"(-3, -3)","(1, -1)","(1, 1)","(0, 1)","(1, 0)",643,0.03215
9,"(-3, -3)","(1, 1)","(1, 0)","(1, 0)","(0, 0)",648,0.0324
9,"(-3, -3)","(1, 1)","(1, 0)","(1, 1)","(0, 1)",119,0.00595
9,"(-3, -3)","(1, 3)","(1, 0)","(0, 0)","(1, 0)",624,0.0312
9,"(-3, -3)","(1, 3)","(1, 0)","(0, 1)","(1, 1)",3723,0.18615
9,"(-3, -1)","(-3, -3)","(0, 1)","(1, 0)","(1, 1)",612,0.0306
9,"(-3, -1)","(-3, -3)","(0, 1)","(1, 1)","(1, 0)",3621,0.18105
9,"(-3, -1)","(-3, -1)","(0, 1)","(0, 0)","(0, 1)",643,0.03215
9,"(-3, -1)","(-3, -1)","(0, 1)","(0, 1)","(0, 0)",108,0.0054
9,"(-3, -1)","(-3, 1)","(0, 0)","(1, 0)","(1, 0)",3586,0.1793
9,"(-3, -1)","(-3, 1)","(0, 0)","(1, 1)","(1, 1)",582,0.0291
9,"(-3, -1)","(-3, 3)","(0, 0)","(0, 0)","(0, 0)",110,0.0055
9,"(-3, -1)","(-3, 3)","(0, 0)","(0, 1)","(0, 1)",607,0.03035
9,"(-3, -1)","(1, -3)","(1, 1)","(0, 0)","(1, 1)",681,0.03405
9,"(-3, -1)","(1, -3)","(1, 1)","(0, 1)","(1, 0)",3704,0.1852
9,"(-3, -1)","(1, -1)","(1, 1)","(1, 0)","(0, 1)",632,0.0316
9,"(-3, -1)","(1, -1)","(1, 1)","(1, 1)","(0, 0)",96,0.0048
9,"(-3, -1)","(1, 1)","(1, 0)","(0, 0)","(1, 0)",3667,0.18335
9,"(-3, -1)","(1, 1)","(1, 0)","(0, 1)","(1, 1)",622,0.0311
9,"(-3, -1)","(1, 3)","(1, 0)","(1, 0)","(0, 0)",115,0.00575
9,"(-3, -1)","(1, 3)","(1, 0)","(1, 1)","(0, 1)",614,0.0307
9,"(-3, 1)","(-3, -3)","(0, 0)","(0, 0)","(0, 0)",118,0.0059
9,"(-3, 1)","(-3, -3)","(0, 0)","(0, 1)","(0, 1)",680,0.034
9,"(-3, 1)","(-3, -1)","(0, 0)","(1, 0)","(1, 0)",3681,0.18405
9,"(-3, 1)","(-3, -1)","(0, 0)","(1, 1)","(1, 1)",597,0.02985
9,"(-3, 1)","(-3, 1)","(0, 1)","(0, 0)","(0, 1)",609,0.03045
9,"(-3, 1)","(-3, 1)","(0, 1)","(0, 1)","(0, 0)",103,0.00515
9,"(-3, 1)","(-3, 3)","(0, 1)","(1, 0)","(1, 1)",628,0.0314
9,"(-3, 1)","(-3, 3)","(0, 1)","(1, 1)","(1, 0)",3636,0.1818
9,"(-3, 1)","(1, -3)","(1, 0)","(1, 0)","(0, 0)",81,0.00405
9,"(-3, 1)","(1, -3)","(1, 0)","(1, 1)","(0, 1)",591,0.02955
9,"(-3, 1)","(1, -1)","(1, 0)","(0, 0)","(1, 0)",3611,0.18055
9,"(-3, 1)","(1, -1)","(1, 0)","(0, 1)","(1, 1)",583,0.02915
9,"(-3, 1)","(1, 1)","(1, 1)","(1, 0)","(0, 1)",633,0.03165
9,"(-3, 1)","(1, 1)","(1, 1)","(1, 1)","(0, 0)",108,0.0054
9,"(-3, 1)","(1, 3)","(1, 1)","(0, 0)","(1, 1)",606,0.0303
9,"(-3, 1)","(1, 3)","(1, 1)","(0, 1)","(1, 0)",3735,0.18675
9,"(-3, 3)","(-3, -3)","(0, 0)","(1, 0)","(1, 0)",621,0.03105
9,"(-3, 3)","(-3, -3)","(0, 0)","(1, 1)","(1, 1)",3604,0.1802
9,"(-3, 3)","(-3, -1)","(0, 0)","(0, 0)","(0, 0)",661,0.03305
9,"(-3, 3)","(-3, -1)","(0, 0)","(0, 1)","(0, 1)",99,0.00495
9,"(-3, 3)","(-3, 1)","(0, 1)","(1, 0)","(1, 1)",3736,0.1868
9,"(-3, 3)","(-3, 1)","(0, 1)","(1, 1)","(1, 0)",650,0.0325
9,"(-3, 3)","(-3, 3)","(0, 1)","(0, 0)","(0, 1)",105,0.00525
9,"(-3, 3)","(-3, 3)","(0, 1)","(0, 1)","(0, 0)",634,0.0317
9,"(-3, 3)","(1, -3)","(1, 0)","(0, 0)","(1, 0)",627,0.03135
9,"(-3, 3)","(1, -3)","(1, 0)","(0, 1)","(1, 1)",3600,0.18
